CustomerID;SalesOrderNumber;SalesAmount;OrderDate
15190;SO72378;98.96;2020-12-05
14607;SO70486;4.99;2020-11-10
22036;SO73246;1155.48;2020-12-16
28159;SO73851;2400.34;2020-12-24
16098;SO51613;756.33;2020-01-23
17662;SO63616;1763.97;2020-08-04
20428;SO74755;29.99;2021-01-17
14574;SO60726;64.26;2020-06-23
28578;SO74697;39.98;2021-01-15
12707;SO46567;3578.27;2018-12-23
22946;SO53174;1729.97;2020-02-22
19298;SO59457;1214.85;2020-06-04
22749;SO61964;600.46;2020-07-11
25066;SO75049;15.23;2021-01-26
15439;SO68517;1754.98;2020-10-16
15302;SO47614;782.99;2019-03-23
16339;SO51338;1120.49;2020-01-07
14664;SO62443;2401.45;2020-07-19
13120;SO52673;49.48;2020-02-13
18975;SO59599;89.97;2020-06-06
20778;SO74047;74.46;2020-12-27
20163;SO56331;1120.49;2020-04-16
19408;SO53066;1129.48;2020-02-20
12199;SO60252;120;2020-06-16
21231;SO68789;1754.98;2020-10-20
20033;SO72695;567.27;2020-12-09
13089;SO48210;2071.4196;2019-05-19
18712;SO55184;21.98;2020-03-29
20550;SO57767;24.99;2020-05-10
17711;SO61569;69.97;2020-07-05
15965;SO66481;2325.96;2020-09-16
29159;SO47913;2443.35;2019-04-23
14125;SO49376;2071.4196;2019-08-20
13255;SO50813;2049.0982;2019-12-02
13064;SO46857;2181.5625;2019-01-19
24982;SO56922;34.89;2020-04-28
26903;SO58625;800.82;2020-05-25
11451;SO59578;2482.56;2020-06-05
13781;SO60405;39.99;2020-06-18
16098;SO64355;2344.96;2020-08-16
21372;SO64680;74.96;2020-08-21
25344;SO68668;801.83;2020-10-18
27488;SO50794;782.99;2019-11-30
16401;SO69048;94.97;2020-10-24
14382;SO49601;1000.4375;2019-09-02
28204;SO51234;2419.06;2019-12-31
15509;SO54449;39.98;2020-03-15
26318;SO64329;13.98;2020-08-16
28972;SO64908;63.97;2020-08-25
12717;SO70172;2304.98;2020-11-06
17365;SO70644;2369.96;2020-11-12
14042;SO72886;21.98;2020-12-12
19580;SO55622;53.99;2020-04-04
21511;SO62264;32.27;2020-07-16
22512;SO64095;30.48;2020-08-12
18091;SO72432;1750.98;2020-12-05
12947;SO46685;2181.5625;2018-12-30
16831;SO48238;2443.35;2019-05-24
12232;SO48443;2071.4196;2019-06-03
24599;SO64118;26.97;2020-08-13
14501;SO43700;699.0982;2017-12-29
23306;SO56011;1249.84;2020-04-10
15254;SO68246;841.46;2020-10-12
18533;SO73756;2405.47;2020-12-23
26532;SO48242;2071.4196;2019-05-24
26139;SO53725;34.47;2020-03-02
18523;SO54555;128.97;2020-03-17
15798;SO56072;34.99;2020-04-12
18323;SO62420;39.98;2020-07-19
16680;SO63886;69.97;2020-08-09
25558;SO67554;607.96;2020-10-01
15674;SO69957;609.97;2020-11-03
17119;SO56972;114.96;2020-04-29
28291;SO66329;39.98;2020-09-14
23665;SO68516;1763.97;2020-10-16
11454;SO45264;3374.99;2018-07-31
12995;SO57893;2357.93;2020-05-12
13431;SO60098;2410.94;2020-06-13
14164;SO72434;561.48;2020-12-05
11907;SO45777;3399.99;2018-09-28
17985;SO55958;1253.32;2020-04-09
11475;SO56668;69.46;2020-04-23
24001;SO63934;539.99;2020-08-09
11167;SO71758;796.34;2020-11-28
19960;SO45736;3578.27;2018-09-21
19570;SO52581;45.95;2020-02-11
13340;SO58333;2364.96;2020-05-20
15779;SO58381;90.47;2020-05-21
24059;SO65679;583.97;2020-09-03
18611;SO72404;2391.94;2020-12-05
11117;SO44601;3399.99;2018-05-06
11054;SO51350;2403.97;2020-01-07
11185;SO64008;59.48;2020-08-11
15218;SO67462;2349.98;2020-09-30
19642;SO71515;36.59;2020-11-25
19586;SO55542;2478.34;2020-04-02
23366;SO55838;59.25;2020-04-07
12859;SO61279;2316.97;2020-06-30
13594;SO62980;44.98;2020-07-28
14203;SO65462;2479.94;2020-08-31
14992;SO74408;36.27;2021-01-05
16623;SO43792;3578.27;2018-01-19
16764;SO58393;1760.47;2020-05-21
26415;SO74835;68.97;2021-01-19
22068;SO56079;23.97;2020-04-12
13073;SO70208;21.98;2020-11-06
15531;SO73466;839.48;2020-12-19
13250;SO47265;2181.5625;2019-02-20
17626;SO48716;2181.5625;2019-06-28
20826;SO63358;1173.96;2020-07-31
12106;SO67915;24.99;2020-10-07
12641;SO72161;8.99;2020-12-02
18989;SO65415;133.49;2020-08-30
23459;SO66724;39.98;2020-09-20
29417;SO61892;195.27;2020-07-10
15085;SO62034;2366.96;2020-07-13
18326;SO67022;62.98;2020-09-25
17412;SO70720;2414.99;2020-11-13
12351;SO72518;24.49;2020-12-07
12548;SO50084;2049.0982;2019-10-16
27561;SO53363;84.96;2020-02-26
16842;SO69113;4.99;2020-10-25
13948;SO60418;2380.47;2020-06-18
15999;SO65852;2354.98;2020-09-06
18778;SO66850;39.98;2020-09-22
12811;SO69122;4.99;2020-10-25
13424;SO47102;2443.35;2019-02-02
16009;SO63379;94.48;2020-08-01
11962;SO64348;35;2020-08-16
15320;SO64353;2369.97;2020-08-16
24010;SO71090;565.47;2020-11-18
13877;SO49391;2181.5625;2019-08-21
26750;SO49773;782.99;2019-09-22
22312;SO51412;2478.24;2020-01-11
17167;SO60285;1735.98;2020-06-16
14200;SO64842;2453.04;2020-08-23
22362;SO66107;34.98;2020-09-10
26368;SO68054;53.99;2020-10-09
19924;SO68898;2388.96;2020-10-22
24636;SO71113;32.6;2020-11-19
13024;SO72105;615.96;2020-12-01
11275;SO51430;2376.96;2020-01-12
11224;SO51678;2329.98;2020-01-27
12738;SO53291;2366.94;2020-02-25
21146;SO65796;1155.48;2020-09-05
21848;SO60191;564.99;2020-06-15
19649;SO67040;78.98;2020-09-25
16481;SO67423;71.95;2020-09-30
14095;SO47957;1000.4375;2019-04-29
27704;SO54107;42.28;2020-03-09
21210;SO54935;39.99;2020-03-24
21492;SO59162;14.98;2020-05-31
22927;SO48408;2181.5625;2019-05-30
13113;SO48586;2071.4196;2019-06-15
18158;SO50324;2181.5625;2019-10-28
18220;SO51337;2443.35;2020-01-07
17411;SO64636;69.99;2020-08-20
17348;SO65845;85.48;2020-09-06
11151;SO68811;2393.06;2020-10-20
25193;SO59395;2419.06;2020-06-03
23657;SO68402;4.99;2020-10-15
21336;SO56271;556.93;2020-04-15
25471;SO71054;39.98;2020-11-18
15251;SO74983;49.97;2021-01-24
12990;SO47866;2071.4196;2019-04-17
17676;SO59262;603.49;2020-06-01
17252;SO61276;62.98;2020-06-30
15170;SO67942;2319.99;2020-10-07
23841;SO71336;659.44;2020-11-22
16028;SO73099;1735.98;2020-12-15
18198;SO44676;3578.27;2018-05-17
11626;SO45605;3578.27;2018-09-01
17114;SO49387;2443.35;2019-08-21
22477;SO53871;574.98;2020-03-04
28640;SO62649;69.99;2020-07-23
17401;SO71600;2329.99;2020-11-26
19316;SO71991;1700.99;2020-11-29
16772;SO74513;121.57;2021-01-09
13108;SO48623;2071.4196;2019-06-18
19305;SO72872;621.96;2020-12-12
27067;SO49379;2049.0982;2019-08-20
13552;SO73192;2344.26;2020-12-16
23485;SO74206;89.97;2020-12-30
12040;SO74416;8.99;2021-01-06
11399;SO56172;13.98;2020-04-13
11653;SO56280;53.99;2020-04-16
19602;SO58890;2514.93;2020-05-29
15348;SO64102;2415.46;2020-08-12
12037;SO56019;1249.84;2020-04-10
11253;SO61927;2.29;2020-07-11
15488;SO64868;100.09;2020-08-24
16382;SO55842;59.98;2020-04-07
13725;SO73559;2350.96;2020-12-20
18412;SO73560;2319.99;2020-12-20
18702;SO53330;1754.98;2020-02-25
12333;SO58700;2393.06;2020-05-26
13065;SO59685;1700.99;2020-06-07
15863;SO61054;69.97;2020-06-28
20775;SO74600;9.99;2021-01-12
27770;SO53171;751.34;2020-02-22
27594;SO54260;39.98;2020-03-12
12031;SO70216;769.49;2020-11-06
23592;SO45846;3578.27;2018-10-04
14121;SO59749;2319.26;2020-06-08
28371;SO68196;539.99;2020-10-11
14346;SO72127;742.35;2020-12-01
14088;SO47536;1000.4375;2019-03-12
17200;SO56727;21.98;2020-04-24
19729;SO60205;32.28;2020-06-15
15114;SO62589;2316.97;2020-07-22
21061;SO52575;607.96;2020-02-10
24422;SO56558;152.6;2020-04-21
16152;SO68764;64.47;2020-10-20
28626;SO45499;3578.27;2018-08-26
13893;SO60482;21.98;2020-06-19
15508;SO62651;39.98;2020-07-23
11002;SO53237;2419.06;2020-02-23
22826;SO54457;34.98;2020-03-15
12916;SO57759;68.97;2020-05-10
26274;SO58553;21.49;2020-05-24
19564;SO58687;1714.97;2020-05-26
21206;SO65494;1700.99;2020-08-31
21495;SO74114;23.97;2020-12-28
13478;SO47832;2443.35;2019-04-13
12676;SO55499;2349.98;2020-04-01
11599;SO59984;2378.95;2020-06-12
15585;SO68383;2317.92;2020-10-14
15360;SO72752;4.99;2020-12-10
15276;SO47254;782.99;2019-02-19
28572;SO57642;31.27;2020-05-08
14657;SO61768;2376.96;2020-07-08
27848;SO69350;27.77;2020-10-28
16944;SO51271;1810.46;2020-01-03
19504;SO56763;599.98;2020-04-25
16955;SO61090;1760.47;2020-06-28
19320;SO51316;1198.97;2020-01-05
11444;SO51629;2376.96;2020-01-24
14959;SO66114;39.98;2020-09-10
11277;SO74447;25.48;2021-01-07
25799;SO51999;13.98;2020-01-30
24161;SO63935;539.99;2020-08-09
14604;SO52237;23.97;2020-02-04
22544;SO52243;127.28;2020-02-04
20639;SO64583;2466.32;2020-08-19
17230;SO64678;29.99;2020-08-21
17377;SO67168;4.99;2020-09-27
28135;SO72169;548.98;2020-12-02
16355;SO54741;89.97;2020-03-20
14839;SO59737;119.98;2020-06-08
12631;SO59649;2344.96;2020-06-07
13847;SO65570;2309.97;2020-09-02
13064;SO67456;2397.91;2020-09-30
15818;SO73139;4.99;2020-12-15
29339;SO73739;73.96;2020-12-23
13420;SO57467;2354.98;2020-05-04
19967;SO45606;3578.27;2018-09-01
15933;SO46885;2181.5625;2019-01-23
12055;SO53945;4.99;2020-03-06
19955;SO60643;30.48;2020-06-22
22603;SO65085;561.48;2020-08-27
13507;SO56464;28.99;2020-04-19
23993;SO63753;628.97;2020-08-06
21271;SO68616;1728.27;2020-10-17
21704;SO70660;1151.76;2020-11-12
13857;SO72753;45.95;2020-12-10
21827;SO73427;2354.98;2020-12-19
19004;SO74084;1764.96;2020-12-27
12502;SO52198;60.47;2020-02-03
29084;SO61369;742.35;2020-07-01
20793;SO64893;1205.47;2020-08-24
24106;SO65921;39.98;2020-09-07
24032;SO73708;563.77;2020-12-22
14099;SO54529;27.28;2020-03-17
23687;SO61503;29.99;2020-07-04
12787;SO67057;37.29;2020-09-25
26593;SO73355;27.28;2020-12-18
15963;SO55579;89.97;2020-04-03
22364;SO62358;45.22;2020-07-18
24332;SO46219;3578.27;2018-11-13
19028;SO46514;699.0982;2018-12-17
12005;SO56338;1214.85;2020-04-17
22241;SO72836;1149.47;2020-12-11
16662;SO43927;3578.27;2018-01-31
16660;SO43991;3578.27;2018-02-12
14818;SO48138;2181.5625;2019-05-08
19600;SO56490;94.46;2020-04-20
14946;SO60127;596.96;2020-06-14
25969;SO68455;1249.84;2020-10-15
28386;SO70010;600.46;2020-11-03
12585;SO70226;579.97;2020-11-06
19196;SO49718;1000.4375;2019-09-15
15812;SO58290;78.96;2020-05-20
15474;SO72907;893.47;2020-12-12
26050;SO45837;3374.99;2018-10-02
11212;SO57370;49.99;2020-05-03
24241;SO65439;553.97;2020-08-30
11300;SO66785;3.99;2020-09-21
17332;SO44214;3578.27;2018-03-18
14164;SO45426;3578.27;2018-08-13
24661;SO46411;3578.27;2018-12-02
22926;SO48651;2181.5625;2019-06-21
23655;SO49603;2443.35;2019-09-02
18767;SO56527;1735.98;2020-04-20
16653;SO68063;2411.95;2020-10-09
17257;SO44209;3578.27;2018-03-17
12328;SO48454;2049.0982;2019-06-04
19424;SO51548;2511.32;2020-01-20
15615;SO55063;42.28;2020-03-26
26226;SO61828;4.99;2020-07-09
19499;SO50464;1000.4375;2019-11-09
27322;SO55534;36.27;2020-04-02
20514;SO67039;49.97;2020-09-25
27645;SO71137;2473.04;2020-11-19
23554;SO61507;4.99;2020-07-04
11370;SO67492;49.99;2020-10-01
24611;SO47116;1000.4375;2019-02-03
22338;SO52130;68.97;2020-02-02
11331;SO52487;59.98;2020-02-09
11276;SO62412;14.23;2020-07-19
21995;SO64381;37.29;2020-08-17
14192;SO47601;2181.5625;2019-03-21
24353;SO57527;2398.05;2020-05-05
17105;SO59442;43.46;2020-06-04
11125;SO61444;32.27;2020-07-03
13856;SO52876;800.46;2020-02-16
15248;SO70404;64.47;2020-11-09
16495;SO72417;2423.96;2020-12-05
12222;SO72580;2428.05;2020-12-07
16278;SO47847;2443.35;2019-04-15
18573;SO61060;46.47;2020-06-28
17450;SO74841;29.93;2021-01-19
22598;SO58697;597.95;2020-05-26
17313;SO60846;8.99;2020-06-25
27361;SO66648;69.99;2020-09-19
11752;SO72452;51.96;2020-12-06
25687;SO72468;12.98;2020-12-06
27701;SO73566;1155.48;2020-12-20
13267;SO74431;14.98;2021-01-06
18043;SO58319;34.98;2020-05-20
11896;SO61968;2401.01;2020-07-11
24625;SO67721;13.98;2020-10-04
12430;SO58208;69.97;2020-05-18
13371;SO63717;71.97;2020-08-06
21967;SO72004;123.96;2020-11-30
28571;SO73517;29.48;2020-12-20
19175;SO62318;24.99;2020-07-17
15826;SO74892;23.97;2021-01-21
12397;SO51285;2329.98;2020-01-04
24484;SO61419;1120.49;2020-07-02
11110;SO64674;2398.05;2020-08-20
11105;SO44655;3399.99;2018-05-14
12941;SO55598;2374.98;2020-04-03
17564;SO61727;1735.98;2020-07-07
17225;SO65329;2322.28;2020-08-29
23564;SO66388;34.98;2020-09-15
18093;SO60276;13.98;2020-06-16
14123;SO62171;32.6;2020-07-15
29018;SO71109;63.97;2020-11-19
11587;SO55924;2491.28;2020-04-09
11277;SO58081;53.99;2020-05-16
18942;SO62210;889.39;2020-07-15
18747;SO45086;3578.27;2018-07-02
17795;SO49201;2443.35;2019-08-03
12284;SO54134;1223.84;2020-03-09
11280;SO61350;74.98;2020-07-01
17542;SO70797;2341.97;2020-11-14
17684;SO70965;4.99;2020-11-17
15574;SO74456;127.28;2021-01-07
14461;SO51006;1000.4375;2019-12-20
13352;SO60602;56.97;2020-06-21
17066;SO63622;31.27;2020-08-05
29470;SO72385;60.47;2020-12-05
11065;SO74538;6.28;2021-01-10
11289;SO51489;2327.21;2020-01-16
25227;SO67970;39.98;2020-10-08
19505;SO60350;53.47;2020-06-17
12170;SO46296;3578.27;2018-11-23
26753;SO49557;782.99;2019-08-28
25057;SO49726;1000.4375;2019-09-15
13664;SO62908;14.98;2020-07-27
22274;SO51584;574.98;2020-01-21
22043;SO55805;588.96;2020-04-06
12932;SO56831;39.99;2020-04-26
29370;SO67532;97.96;2020-10-01
21570;SO47567;2181.5625;2019-03-16
27814;SO54507;182.78;2020-03-16
24050;SO62579;1164.47;2020-07-21
22971;SO45123;3578.27;2018-07-09
19564;SO45480;3578.27;2018-08-23
14313;SO64953;63.97;2020-08-26
14775;SO45632;3578.27;2018-09-05
21221;SO63009;29.99;2020-07-29
27592;SO63950;4.99;2020-08-10
11497;SO70059;34.99;2020-11-04
25889;SO44186;3399.99;2018-03-12
26304;SO47342;2049.0982;2019-02-28
12169;SO54644;2369.97;2020-03-18
28353;SO63000;548.98;2020-07-28
12862;SO67873;117.58;2020-10-06
16989;SO71598;2319.99;2020-11-26
20313;SO72149;94.48;2020-12-02
11330;SO52634;14.98;2020-02-12
20820;SO54362;565.47;2020-03-13
18629;SO64641;24.99;2020-08-20
15651;SO71511;564.99;2020-11-25
12021;SO57945;643.47;2020-05-13
14442;SO62331;2369.97;2020-07-17
11159;SO70285;42.28;2020-11-07
11413;SO45402;3399.99;2018-08-10
12327;SO52315;8.99;2020-02-05
11886;SO60359;2319.26;2020-06-17
21626;SO66165;134.98;2020-09-11
14229;SO58137;49.99;2020-05-17
22239;SO61334;32.28;2020-07-01
14419;SO62271;2370.96;2020-07-16
12650;SO45861;3578.27;2018-10-06
19962;SO56608;16.27;2020-04-22
20270;SO56623;78.98;2020-04-22
15830;SO51008;2071.4196;2019-12-20
23693;SO62043;119.96;2020-07-13
15577;SO64061;59.48;2020-08-12
11310;SO64074;2.29;2020-08-12
12301;SO71190;2419.06;2020-11-20
11541;SO45670;3578.27;2018-09-12
24503;SO63104;1174.48;2020-07-30
17221;SO63495;2442.03;2020-08-02
23827;SO72300;13.98;2020-12-04
24525;SO54223;7.28;2020-03-11
14529;SO56162;195.59;2020-04-13
29098;SO63478;628.97;2020-08-02
29025;SO53199;27.28;2020-02-23
11651;SO54017;35;2020-03-07
23761;SO60669;68.97;2020-06-22
16756;SO68511;2395.96;2020-10-16
26799;SO70770;28.99;2020-11-14
24657;SO71642;100.09;2020-11-27
14771;SO55601;756.33;2020-04-03
12934;SO56007;2369.97;2020-04-10
21768;SO56212;539.99;2020-04-14
11820;SO56614;32.27;2020-04-22
12097;SO58372;69.97;2020-05-21
25919;SO71752;548.98;2020-11-28
15088;SO74039;2317.92;2020-12-27
13056;SO46745;2443.35;2019-01-06
20885;SO48806;782.99;2019-07-01
26057;SO62682;2527.52;2020-07-23
12880;SO68654;35;2020-10-18
19858;SO72210;94.48;2020-12-03
11991;SO73503;2433.04;2020-12-19
27161;SO71747;1236.78;2020-11-28
19441;SO50110;782.99;2019-10-20
21959;SO70377;2520.83;2020-11-09
28078;SO44017;3578.27;2018-02-18
19576;SO45421;3578.27;2018-08-11
19287;SO48258;782.99;2019-05-26
16172;SO63434;94.46;2020-08-02
12424;SO64928;99.47;2020-08-25
14780;SO69280;7.28;2020-10-27
22062;SO73573;1120.49;2020-12-20
18857;SO73576;1735.98;2020-12-20
24775;SO75072;36.59;2021-01-27
12519;SO57817;21.49;2020-05-11
19954;SO60187;13.98;2020-06-15
27889;SO69120;71.58;2020-10-25
22509;SO70385;804.47;2020-11-09
13973;SO72707;2349.98;2020-12-09
14641;SO55888;49.97;2020-04-08
13150;SO61375;34.99;2020-07-02
23545;SO64358;1700.99;2020-08-16
13196;SO68004;56.97;2020-10-08
27339;SO55603;553.97;2020-04-03
28932;SO72860;93.97;2020-12-12
15547;SO73912;804.48;2020-12-25
20162;SO56014;1183.47;2020-04-10
12297;SO70432;2398.05;2020-11-09
24964;SO74763;121.57;2021-01-17
29219;SO74883;27.28;2021-01-21
13567;SO44158;3578.27;2018-03-05
22319;SO58635;553.97;2020-05-25
13001;SO68088;2418.05;2020-10-09
11126;SO70014;778.62;2020-11-03
26854;SO70017;1714.97;2020-11-04
13253;SO50390;2071.4196;2019-11-02
29009;SO62098;28.98;2020-07-14
15086;SO64841;2407.04;2020-08-23
16085;SO59373;56.97;2020-06-03
22737;SO60063;165.22;2020-06-13
26806;SO64269;4.99;2020-08-15
24985;SO65822;96.07;2020-09-06
15616;SO66801;27.28;2020-09-21
24264;SO68290;71.58;2020-10-13
14408;SO72464;65.96;2020-12-06
11046;SO43960;3374.99;2018-02-06
21687;SO68699;23.97;2020-10-19
22179;SO60182;21.98;2020-06-15
20578;SO73544;31.27;2020-12-20
23316;SO48870;2181.5625;2019-07-09
15647;SO50437;2049.0982;2019-11-06
19605;SO45459;3578.27;2018-08-19
12331;SO53907;49.99;2020-03-05
17651;SO54419;780.82;2020-03-14
12823;SO73829;38.88;2020-12-24
27486;SO51035;782.99;2019-12-23
11253;SO55190;88.97;2020-03-29
15315;SO55895;4.99;2020-04-08
19423;SO54312;1155.48;2020-03-12
24476;SO59125;1120.49;2020-05-30
11632;SO65103;162.99;2020-08-28
18802;SO71618;1793.47;2020-11-26
29072;SO73820;128.97;2020-12-24
13155;SO73954;8.99;2020-12-26
13127;SO67495;54.99;2020-10-01
22532;SO72224;4.99;2020-12-03
14797;SO45749;3578.27;2018-09-23
26299;SO72927;1347.79;2020-12-12
12398;SO44929;3578.27;2018-06-17
12102;SO46177;3578.27;2018-11-07
27631;SO54538;33.98;2020-03-17
15519;SO56877;21.98;2020-04-27
14585;SO62664;2316.97;2020-07-23
19722;SO63098;586.46;2020-07-30
11558;SO72032;21.49;2020-11-30
14173;SO58612;38.88;2020-05-25
20209;SO68143;1219.45;2020-10-10
12843;SO72285;2439.99;2020-12-04
15040;SO50120;2071.4196;2019-10-21
27513;SO61597;563.77;2020-07-05
22984;SO73525;34.98;2020-12-20
22148;SO60645;69.99;2020-06-22
15491;SO63339;2398.47;2020-07-31
26632;SO66622;777.34;2020-09-18
27946;SO71143;1143.46;2020-11-19
16189;SO72612;39.98;2020-12-08
21537;SO72657;2319.99;2020-12-09
13595;SO64250;2479.94;2020-08-15
12712;SO67024;2391.96;2020-09-25
11446;SO44947;3399.99;2018-06-18
15320;SO47585;782.99;2019-03-18
15961;SO50831;782.99;2019-12-04
16331;SO54114;38.88;2020-03-09
12845;SO58445;75.97;2020-05-22
12746;SO69698;36.27;2020-10-30
11240;SO51205;2369.96;2019-12-30
19584;SO52293;88.97;2020-02-05
25682;SO58745;38.98;2020-05-27
13981;SO62471;35.23;2020-07-20
16052;SO49613;2181.5625;2019-09-04
20089;SO62313;4.99;2020-07-17
28710;SO63463;33.98;2020-08-02
26198;SO65574;27.28;2020-09-02
20561;SO73424;2439.99;2020-12-19
11270;SO51346;2405.95;2020-01-07
13750;SO59736;71.97;2020-06-08
11672;SO62795;59.49;2020-07-25
15056;SO45425;3578.27;2018-08-13
19424;SO48848;1000.4375;2019-07-07
12484;SO49781;2049.0982;2019-09-24
11215;SO58848;38.98;2020-05-29
26171;SO59514;27.28;2020-06-05
25345;SO66039;24.99;2020-09-09
11980;SO71735;99.47;2020-11-28
12165;SO51990;159.47;2020-01-30
16301;SO54502;72.96;2020-03-16
12599;SO63981;1228.83;2020-08-10
19674;SO67488;42.28;2020-10-01
17819;SO74613;3.99;2021-01-12
28645;SO44593;3578.27;2018-05-05
13062;SO46679;2181.5625;2018-12-29
12222;SO47554;2049.0982;2019-03-13
16041;SO51949;64.97;2020-01-29
13240;SO65486;21.98;2020-08-31
18420;SO72550;2414.99;2020-12-07
28363;SO45379;3578.27;2018-08-06
11546;SO50808;2071.4196;2019-12-02
24839;SO51951;33.43;2020-01-29
21027;SO59502;1754.98;2020-06-05
18500;SO72808;39.98;2020-12-11
28234;SO73622;2398.05;2020-12-21
22373;SO65499;2398.05;2020-08-31
13477;SO47949;2181.5625;2019-04-28
26655;SO48987;782.99;2019-07-22
27504;SO50860;2071.4196;2019-12-07
18298;SO62401;21.98;2020-07-19
28329;SO66087;6.28;2020-09-10
25357;SO67984;147.28;2020-10-08
13220;SO46694;2181.5625;2018-12-31
16204;SO49717;2443.35;2019-09-15
25432;SO62278;1249.84;2020-07-16
14515;SO68438;56.97;2020-10-15
24241;SO49959;2443.35;2019-10-04
11686;SO56734;74.98;2020-04-24
19621;SO57522;2443.35;2020-05-05
13853;SO73007;2329.98;2020-12-13
23067;SO59158;84.97;2020-05-31
12901;SO65490;2338.97;2020-08-31
22109;SO51402;2393.06;2020-01-10
29295;SO57002;2384.07;2020-04-29
23196;SO59600;39.98;2020-06-06
21985;SO47768;2181.5625;2019-04-04
18247;SO68958;75.97;2020-10-23
11291;SO45624;3578.27;2018-09-04
20104;SO52629;27.28;2020-02-12
23794;SO67634;1249.84;2020-10-02
16978;SO54282;4.99;2020-03-12
20476;SO59319;2521.31;2020-06-02
22934;SO48619;2443.35;2019-06-18
29389;SO54374;539.99;2020-03-13
25050;SO57364;2419.06;2020-05-02
16430;SO50552;2181.5625;2019-11-19
25503;SO61701;48.97;2020-07-07
23885;SO73704;539.99;2020-12-22
21053;SO50132;782.99;2019-10-22
26040;SO61778;574.98;2020-07-08
11855;SO66156;49.99;2020-09-11
25280;SO73733;38.88;2020-12-23
25133;SO50436;1000.4375;2019-11-06
15101;SO53919;2419.06;2020-03-05
29395;SO72382;13.98;2020-12-05
12684;SO47143;2049.0982;2019-02-06
11382;SO50404;2049.0982;2019-11-03
21654;SO54521;603.96;2020-03-16
11563;SO61578;53.99;2020-07-05
19109;SO73173;1728.27;2020-12-15
15369;SO63980;2344.96;2020-08-10
22342;SO67513;68.97;2020-10-01
20235;SO72958;34.98;2020-12-13
17031;SO55942;13.98;2020-04-09
16307;SO68860;2384.07;2020-10-21
16669;SO69892;4.99;2020-11-02
12822;SO71589;75.97;2020-11-26
20667;SO56052;1775.97;2020-04-11
28211;SO56060;539.99;2020-04-11
23890;SO64911;32.28;2020-08-25
11787;SO68268;34.99;2020-10-13
16953;SO52133;13.98;2020-02-02
13461;SO60234;2294.99;2020-06-15
18196;SO64776;554.97;2020-08-22
18132;SO66018;2334.97;2020-09-09
27972;SO71354;67.93;2020-11-23
25533;SO63034;27.77;2020-07-29
20745;SO74987;64.47;2021-01-24
20319;SO60175;1155.48;2020-06-14
12006;SO63013;24.49;2020-07-29
15845;SO66406;2461.97;2020-09-15
17208;SO62427;45.95;2020-07-19
14030;SO63738;2414.99;2020-08-06
27464;SO66575;6.28;2020-09-18
19022;SO67515;69.99;2020-10-01
16480;SO74588;68.97;2021-01-12
11250;SO44206;3399.99;2018-03-17
24738;SO63680;2433.04;2020-08-05
13830;SO72817;88.97;2020-12-11
13231;SO66525;127.95;2020-09-17
25704;SO67628;539.99;2020-10-02
14448;SO50486;1000.4375;2019-11-11
27638;SO59293;36.27;2020-06-02
13263;SO60251;2359.46;2020-06-16
11192;SO60704;38.98;2020-06-23
14105;SO56057;784.47;2020-04-11
13970;SO63411;2374.98;2020-08-01
14702;SO67850;2373.96;2020-10-06
13635;SO72735;120;2020-12-10
11006;SO43819;3399.99;2018-01-24
14525;SO44359;3578.27;2018-04-08
21766;SO54178;539.99;2020-03-10
12019;SO67058;74.98;2020-09-25
21856;SO68767;24.99;2020-10-20
17474;SO70212;2354.98;2020-11-06
22928;SO60054;58.98;2020-06-13
16683;SO58841;37.27;2020-05-29
14425;SO59904;2334.97;2020-06-11
17112;SO62366;6.28;2020-07-18
20700;SO63613;1243.44;2020-08-04
15840;SO66299;2297.28;2020-09-13
28224;SO73082;2438.06;2020-12-14
23413;SO53398;1174.48;2020-02-27
12301;SO57243;2322.28;2020-05-01
14185;SO61095;2344.96;2020-06-29
28549;SO61854;2418.05;2020-07-09
23259;SO70479;49.97;2020-11-10
18769;SO45182;3578.27;2018-07-18
28985;SO54897;53.47;2020-03-23
23969;SO62122;36.27;2020-07-14
22753;SO63054;724.47;2020-07-29
13968;SO73694;2318.96;2020-12-22
26074;SO64920;7.28;2020-08-25
